x,y,z
284998,70242,5
284978,70218,5
284774,70461,5
284796,70486,5
284821,70499,5
284829,70537,5
285045,70076,6
285019,70057,6
284987,70052,5
284964,70034,6
284897,70055,6
284859,70049,6
284832,70070,6
284766,70103,6
284746,70117,6
284713,70129,6
284637,70115,6
284592,70120,6
284513,70117,5
284475,70086,6
284416,70050,6
284709,70024,5
284733,70042,5
284759,70032,5
284770,69885,5
284791,69909,5
284822,69909,5
284821,69869,5
284925,70036,5
284893,70028,6
284860,70021,5
284828,69992,5
284826,69978,5
284837,69951,5
284838,69933,5
284738,70359,5
284772,70383,5
284784,70379,6
284945,69973,5
284923,69967,5
284905,69962,5
284944,69981,5
284940,69995,5
284942,70014,5
285032,69983,5
285058,70027,5
285051,69994,5
285040,69953,5
285030,69923,5
285018,69898,5
259512,95822,5
259545,95854,5
259558,95877,5
259598,95880,5
259243,95488,5
259140,95083,6
259084,95133,5
259066,95181,6
259781,95394,5
259772,95418,5
259770,95442,5
259753,95456,5
259754,95476,5
259744,95497,5
259765,95514,5
259788,95525,5
259815,95534,5
259832,95534,5
259838,95546,5
259860,95552,5
259876,95563,5
259893,95560,5
259901,95570,5
259930,95570,5
259955,95585,5
259979,95593,5
260002,95600,5
260023,95608,5
260039,95605,5
260057,95602,5
260080,95606,5
260101,95621,5
259655,95362,5
259639,95376,5
259637,95395,5
259584,95378,5
259569,95395,5
259581,95406,5
259611,95414,5
259637,95413,5
259665,95412,5
259659,95428,5
259650,95454,5
259679,95434,5
259708,95441,5
259720,95450,5
259681,95406,5
259695,95394,5
259724,95398,5
259741,95405,5
258470,95321,6
258507,95327,6
259253,95638,5
259275,95635,5
258872,94501,6
258902,94482,5
258931,94460,6
258965,94435,5
258448,94959,6
258416,94999,6
259411,96583,6
259400,96524,6
259379,96455,6
259364,96411,6
259340,96336,6
259348,96295,6
259357,96248,6
259350,96201,6
259029,95011,5
259016,95019,5
259004,95027,5
259007,95005,5
258994,94995,5
258976,94989,5
259699,95862,5
259680,95947,5
258469,95263,5
258440,95240,5
258409,95219,5
258376,95242,5
258610,95120,5
258585,95135,5
258558,95162,6
259667,95648,5
259657,95686,5
259061,95264,6
259090,95275,5
259110,95284,6
259143,95295,5
259171,95307,6
259193,95324,5
259223,95356,6
259240,95376,5
259325,95480,6
259346,95502,6
259370,95524,6
259391,95546,6
259417,95571,6
259451,95606,6
259479,95635,6
259514,95666,6
259551,95694,6
259586,95715,6
259613,95730,6
259648,95738,6
259670,95761,6
259729,95780,6
259915,95302,5
259916,95273,5
259932,95247,5
259964,95248,5
259945,95225,5
258394,95589,5
258418,95600,5
258433,95607,5
258460,95620,5
258476,95640,5
258415,95585,5
258410,95557,5
258398,95546,5
258430,95573,5
258435,95553,5
258437,95528,5
258577,95127,5
259411,95252,5
259424,95245,5
259431,95223,5
259402,95222,5
259402,95202,5
259422,95179,5
259453,95178,5
259476,95185,5
259501,95199,5
259501,95213,5
259525,95211,5
259546,95219,5
259561,95212,5
259420,95637,5
259410,95668,5
259392,95676,5
259413,95677,5
259415,95622,5
259396,95612,5
259404,95591,5
259406,95577,5
259381,95601,5
259363,95623,5
259359,95638,5
259454,95632,5
259443,95648,5
259474,95669,5
259490,95660,6
259493,95681,6
259483,95699,5
259484,95727,5
259485,95754,5
259482,95783,5
259487,95805,5
259462,95789,5
259428,95781,5
259415,95755,5
259388,95740,5
259367,95712,5
258818,95394,6
258811,95378,5
258798,95369,5
258744,94724,5
259734,95502,5
259723,95524,5
259718,95545,5
258876,95251,4
258879,95242,4
258851,95237,6
258817,95219,6
258805,95200,6
258782,95204,6
258772,95185,6
258745,95189,6
259754,95680,5
259792,95679,5
259808,95672,5
259822,95685,5
259846,95682,5
259737,95340,5
259779,95322,5
259764,95336,5
259783,95351,5
259808,95334,5
259833,95323,5
259851,95301,5
259863,95309,5
259885,95311,5
259892,95332,5
259877,95350,5
259817,95369,5
259857,95379,5
259896,95385,5
259910,95371,5
259928,95352,5
259948,95375,5
259937,95395,5
259974,95398,5
260004,95400,5
260035,95402,5
260063,95401,5
258278,95514,5
258299,95535,5
258328,95541,5
258361,95530,5
258390,95506,5
258422,95503,5
258451,95497,6
258483,95504,5
258508,95526,5
258516,95505,5
259978,95371,5
259998,95348,5
260020,95312,5
260017,95290,5
260030,95268,5
260035,95241,5
260056,95256,5
260080,95260,5
260073,95280,5
258354,95583,5
258332,95597,5
258314,95614,5
258326,95635,5
258336,95658,5
258310,95637,5
258293,95614,5
258282,95591,5
258260,95574,5
258239,95555,5
258298,95617,5
258264,95554,5
258622,95096,6
258599,95058,5
258581,95041,6
258553,95005,6
258520,94989,6
258493,94959,6
258381,94858,5
259558,95495,5
259549,95521,5
259883,95578,5
259877,95607,5
259850,95611,5
259836,95628,5
259825,95650,5
259712,95741,5
259734,95714,5
259729,95688,5
259720,95649,5
259687,95640,5
259662,95619,5
258758,95086,5
258740,95093,5
258736,95072,5
258729,95052,5
258707,95061,5
258713,95037,5
258696,95036,5
258683,95072,5
258679,95106,5
258716,95089,5
258710,95116,5
258837,95137,6
258856,95110,6
258889,95048,6
258908,94993,5
259944,95327,5
259951,95353,5
258511,95692,5
258532,95682,5
258557,95670,5
258565,95643,5
258558,95630,5
258572,95618,5
258483,95745,6
258425,95737,6
258369,95721,6
259454,95228,5
259461,95243,5
258935,95983,5
259294,95384,6
259345,95399,6
259396,95414,6
259468,95439,6
259509,95450,5
259542,95461,5
259578,95469,5
258838,94572,5
258808,94575,5
258774,94573,5
258769,94603,5
258761,94636,5
258736,94680,6
258712,94638,6
258754,94541,5
258733,94513,5
258703,94490,5
258682,94491,5
258673,94469,5
258636,94446,5
258646,94471,5
258671,94521,5
258662,94555,5
258684,94596,5
258703,94597,5
258572,95382,6
258523,95374,6
258477,95365,6
258446,95352,5
258402,95354,5
258389,95386,5
258364,95396,5
258320,95433,5
259216,95415,5
259390,95189,5
259365,95175,5
259346,95185,5
259348,95211,5
259331,95227,5
259352,95234,5
259816,95544,5
259807,95571,5
259782,95577,5
259788,95597,5
259812,95613,5
259777,95607,5
259764,95590,5
259746,95579,5
259734,95560,5
259733,95592,5
258422,95322,5
258388,95304,5
258354,95303,5
258356,95326,5
258384,95339,5
259003,95188,6
259018,95153,6
259034,95119,6
259042,95089,6
259049,95048,6
259053,95011,5
259051,94994,6
259028,94980,5
258982,94964,5
258907,94953,5
258852,94980,5
258501,94948,5
258501,94919,5
258516,94899,5
258526,94870,5
258535,94842,6
258536,94806,6
258534,94774,5
258533,94743,5
258495,94910,5
258475,94890,5
258457,94894,5
258465,94863,5
258454,94854,5
258408,94859,5
258428,94833,5
258464,94834,5
258463,94797,5
258482,94811,5
258499,94794,5
258520,94772,5
258499,94747,5
259085,95312,5
259775,95471,5
259799,95477,5
259809,95467,5
259812,95493,5
259799,95510,5
259318,96118,5
259286,96084,6
259257,96053,6
259227,96024,6
259194,95983,6
259169,95949,6
259135,95925,6
259133,95887,6
259122,95848,6
259106,95804,6
259091,95765,6
259073,95737,6
259052,95709,6
259020,95675,6
258993,95648,6
258964,95616,6
258979,95570,5
259002,95523,5
258931,95580,6
258910,95551,6
258891,95526,6
258862,95498,5
258856,95466,5
258831,95418,6
258832,95374,5
258862,95332,5
258881,95300,5
259019,95269,6
259005,95292,5
258986,95326,5
258966,95361,5
258945,95395,5
258924,95432,5
258905,95452,5
258888,95469,5
259404,95795,5
259385,95805,5
259402,95817,5
259408,95828,5
259439,95838,5
259431,95850,5
259455,95856,5
258663,95404,5
258685,95437,5
258700,95460,5
258722,95493,6
258735,95492,6
258746,95460,5
258702,95490,5
258712,95518,5
258703,95536,5
258672,95548,5
258645,95563,5
258639,95546,5
258613,95539,6
258594,95520,5
258576,95498,5
258553,95493,5
258348,95510,5
258357,95458,5
258382,95442,5
258400,95425,5
258428,95405,5
258456,95390,5
258490,95397,5
259803,95295,5
259776,95306,5
259824,95292,5
259852,95271,5
259874,95275,5
259599,95591,5
259567,95585,5
259546,95567,5
259532,95564,5
259518,95579,5
258894,95122,6
258911,95091,6
258940,95029,5
258991,94409,6
258522,94907,5
258547,94921,5
258545,94981,6
259711,95609,5
259744,95620,5
258565,94796,5
259156,95572,5
259158,95589,5
259153,95599,5
259162,95615,5
259180,95635,5
259191,95630,5
259193,95616,5
259198,95645,5
259201,95674,5
259215,95689,5
259210,95637,5
259212,95611,5
259216,95596,5
259206,95590,5
259191,95587,5
259173,95602,5
260047,95623,5
258492,95268,6
258508,95241,5
258513,95195,6
258517,95162,6
258203,95038,5
258232,95063,5
258273,95087,5
258295,95114,5
258317,95139,5
258339,95170,5
258363,95202,5
256445,94566,6
256428,94546,6
256453,94537,6
256474,94540,6
256406,94495,6
256359,94486,6
259989,95321,5
259782,95693,5
259789,95736,5
259774,95769,5
259816,95732,5
259223,95146,6
259084,94978,5
259085,94993,5
259094,94984,5
259122,95009,5
259176,95028,6
259217,95047,5
259272,95073,5
258356,94888,6
258329,94925,6
258301,94951,6
258263,94974,6
258232,95005,6
258809,95096,6
258820,95124,6
258834,95156,6
258843,95182,6
258844,95203,6
258859,95210,5
258812,95027,6
258802,95002,6
258797,94977,6
258808,94953,5
258807,94923,6
258808,94894,6
258809,94846,6
258815,94801,6
258825,94762,6
258824,94721,6
258836,94691,6
258844,94653,6
258847,94616,6
258859,94585,4
258885,94558,6
258920,94546,6
258955,94523,6
258983,94502,6
259006,94482,6
259031,94463,6
259069,94438,6
259104,94425,6
259890,95245,5
259618,95619,5
259606,95626,5
259539,95779,5
258598,94690,5
258599,94723,5
258609,94762,5
258631,94770,5
258647,94754,5
258653,94735,5
259638,95614,5
259612,95597,5
259600,95583,5
259606,95558,5
259613,95530,5
259597,95509,5
259624,95507,5
259635,95474,5
259649,95455,5
259637,95550,5
259650,95570,5
259669,95553,5
259702,95546,5
259683,95527,5
259701,95502,5
259676,95486,5
259675,95504,5
259645,95487,5
258849,94547,5
258840,94506,6
258824,94474,5
258797,94437,5
258763,94395,5
258752,94365,5
258741,94340,5
258740,94178,5
258313,95455,5
258292,95478,5
258266,95485,5
258264,95502,5
258226,95517,5
258165,95532,5
258119,95577,5
258349,95544,5
258348,95560,5
258372,95577,5
258376,95600,5
258391,95629,5
258386,95653,5
258401,95674,5
258422,95687,5
258448,95695,5
258477,95695,5
258479,95714,5
258504,95712,5
258534,95713,5
258525,95737,5
259425,95166,5
259416,95145,5
259402,95121,5
259385,95118,5
259363,95112,5
259348,95126,5
259340,95117,5
259348,95143,5
259342,95151,5
259355,95164,5
258319,95397,5
258309,95352,5
258292,95300,5
258277,95267,5
258316,95233,5
259189,95250,6
260018,95365,5
260047,95358,5
260093,95374,5
260065,95342,5
260099,95330,5
258725,95167,6
258703,95173,6
259280,95200,6
258654,95182,5
258654,95204,5
258621,95220,5
258613,95207,5
258594,95195,5
258587,95220,5
258602,95230,5
260018,95261,5
259989,95256,5
259995,95243,5
260006,95224,5
259493,95372,5
259453,95360,5
259152,95335,6
259132,95363,5
259164,95382,5
259105,95408,5
259077,95442,5
287870,77070,6
308700,85239,6
308460,85178,6
308393,85166,6
308341,85169,6
308310,85156,6
308283,85143,6
308193,85095,6
308493,85317,6
308592,85290,6
308750,85308,6
308779,85335,6
308855,85360,6
308941,85382,6
308041,85111,6
307973,85194,6
308000,85254,6
308014,85286,6
308069,85255,6
308178,85264,6
308271,85287,6
308340,85306,6
308401,85328,6
308124,85128,5
308372,85190,5
308367,85078,6
308350,85127,8
308420,85239,6
308085,85128,6
308109,85063,5
308143,84968,6
308401,85251,5
308368,85231,5
308436,85396,6
308447,85424,6
308468,85468,6
308485,85544,6
308533,85609,6
308107,84971,6
308150,85251,6
308166,85186,6
308150,85112,6
308187,85071,5
308189,85041,5
308194,85025,5
308167,85017,5
309332,95139,6
309306,95115,6
309280,95099,6
309252,95095,6
308876,95214,6
308827,95217,6
308798,95211,6
308757,95208,6
308719,95207,6
310288,95638,5
310316,95655,5
309907,95378,6
309867,95388,6
309869,95406,5
309845,95389,5
309902,95434,5
309955,95457,6
309973,95465,5
309994,95469,6
310009,95472,5
310039,95475,5
310059,95483,5
310093,95499,5
310119,95505,5
310145,95502,5
310019,95489,6
310243,95603,5
310249,95576,5
310214,95560,5
310102,95978,5
310116,95958,5
310147,95943,5
310163,95916,5
310202,95912,5
310235,95905,5
310265,95925,5
310289,95934,5
310334,95934,5
308794,95453,6
308778,95459,6
308836,95260,5
308806,95452,6
308806,95472,6
308786,95483,6
309587,95416,6
309585,95447,6
309579,95483,6
309577,95514,6
310704,95543,4
310733,95540,4
310762,95518,4
310787,95498,4
310760,95484,4
310757,95453,4
310761,95418,4
310753,95390,4
310742,95367,4
310704,95362,4
310634,95290,4
310665,95299,4
310698,95304,5
310728,95298,5
310756,95277,5
310789,95272,5
310789,95297,5
310786,95342,5
310780,95365,5
310432,95560,6
310481,95580,6
310526,95597,6
310573,95603,6
310617,95600,6
310660,95590,6
310703,95579,5
310745,95569,6
310789,95555,6
310836,95545,6
309768,95274,5
309991,95124,6
309957,95120,6
309933,95100,6
309907,95098,6
309886,95083,6
309880,95068,6
309860,95061,6
309861,95021,6
309831,94998,6
309834,94983,6
309850,95064,6
309826,95058,6
309802,95047,6
309776,95026,6
309757,94998,5
309760,94975,5
309752,94951,5
309743,94974,5
309726,94978,5
309699,94960,5
309676,94934,5
309664,94906,5
309659,94867,5
309659,94842,5
310677,95678,5
310733,95661,5
310780,95638,5
310744,95707,5
309906,95560,4
309923,95560,4
309924,95536,4
309929,95507,4
309071,95353,5
309092,95352,5
309077,95330,5
309069,95318,5
309894,95105,5
309872,95125,5
310240,95426,5
310225,95452,5
310215,95468,5
309906,95201,5
309886,95222,5
309861,95250,5
309891,95276,5
309910,95254,5
309835,95290,5
309807,95293,5
309778,95282,5
310351,95572,6
309044,95438,5
309048,95467,5
309037,95471,5
309917,95496,6
309904,95477,6
310548,95307,5
310532,95337,5
310505,95371,5
310495,95403,5
310494,95430,5
310377,95817,6
310421,95823,6
310497,95838,5
310534,95852,5
310370,95323,6
310361,95352,6
310352,95389,5
310360,95445,5
310342,95488,5
309729,95177,5
309703,95163,5
309842,95422,6
309817,95415,5
309775,95430,5
309729,95435,6
309688,95473,6
309657,95490,6
309633,95501,6
309577,95565,6
309607,95512,6
309549,95584,6
309511,95626,6
309469,95642,6
310259,95274,6
310251,95302,5
310241,95336,5
310231,95369,5
310241,95406,5
309951,95384,6
309990,95403,6
310642,95626,6
310623,95666,5
310611,95709,5
310594,95746,5
310562,95792,5
310515,95774,5
310450,95807,5
310681,95599,6
310723,95586,6
309671,95164,5
309637,95159,5
309653,95189,5
309625,95191,5
309686,95197,5
310113,95311,6
310076,95292,6
310057,95333,6
310044,95290,5
310031,95249,5
310049,95361,5
310010,95225,6
310057,95237,6
310106,95238,6
310146,95239,6
310184,95244,6
310218,95248,6
310253,95244,6
310293,95253,6
310337,95261,6
310376,95269,6
310455,95279,6
310564,95285,6
310223,95930,5
310229,95959,5
310275,95967,5
310297,95969,5
309808,95387,5
309779,95386,5
309747,95389,5
309721,95393,5
309669,95400,6
309641,95409,5
309603,95413,6
309579,95404,6
309541,95387,6
309517,95347,6
309495,95312,6
309481,95280,6
309463,95249,6
309443,95217,6
309425,95187,6
309415,95154,6
309387,95141,5
309360,95144,5
309524,95226,5
309545,95212,5
309664,95275,6
309619,95270,6
309598,95277,6
310156,95634,5
310144,95669,6
310125,95703,5
310133,95561,6
310169,95602,6
310235,95630,6
310269,95626,5
310293,95599,8
310013,95683,6
310007,95723,6
310012,95748,6
310022,95785,6
310035,95831,6
310047,95875,6
310059,95921,6
310069,95966,6
309918,95578,4
309920,95604,4
309917,95630,4
309934,95641,4
309958,95643,4
309987,95655,4
310001,95674,4
310595,95637,5
310544,95646,5
310499,95629,5
309931,95582,5
309641,95421,5
310464,95756,5
310414,95738,5
310363,95723,5
310326,95640,6
310344,95646,6
310376,95657,6
310388,95663,5
310438,95690,5
310491,95710,5
310542,95728,5
310046,95711,6
310078,95729,6
310121,95751,6
310153,95766,6
310184,95778,6
310222,95788,6
310261,95794,6
310300,95806,6
310337,95813,6
310070,95688,6
310048,95631,5
310084,95653,6
